index,when,super_hero_group,tracking,place,tracking_times,crystal_type,Unnamed_7,human_behavior_report,human_measure,crystal_weight,expected_factor_x,previous_factor_x,first_factor_x,expected_final_factor_x,final_factor_x,previous_adamantium,Unnamed_17,etherium_before_start,expected_start,start_process,start_subprocess1,start_critical_subprocess1,predicted_process_end,process_end,subprocess1_end,reported_on_tower,opened,chemical_x,raw_kryptonite,argon,pure_seastone,crystal_supergroup,Cycle,groups,target
14,7/17/2019,D,26421,2,1,group 67,14,3,0.063578931,-0.068777247,0.622101786,1.095900619,0.768709501,2.176295357,1.45802551,0.931960675,0.768709501,416.3999939,7/17/2019 22:39,7/17/2019 22:41,7/17/2019 22:47,7/17/2019 22:54,7/17/2019 23:21,7/17/2019 23:20,7/17/2019 23:18,7/17/2019 23:30,17/07/2019 23:53,30.9,-0.350951526,-1.307484343,0.300586426,1,2ª,3,19.17293233
15,7/18/2019,D,525791,2,1,group 67,1,4,-0.417822665,0.722308308,0.303016057,0.323406117,0.288490654,0.478852478,0.531832298,1.79211566,0.288490654,395.6000061,7/18/2019 0:34,7/18/2019 0:32,7/18/2019 0:37,7/18/2019 0:42,7/18/2019 1:25,7/18/2019 1:10,7/18/2019 1:06,7/18/2019 1:20,18/07/2019 02:00,29.28333333,-0.573478934,-1.308507201,0.278075634,1,2ª,3,20.45112782
16,7/18/2019,D,525811,2,1,group 67,16,4,-1.126393186,0.72762333,0.334528505,0.414086795,0.517229204,0.641945252,0.532077597,0.679705445,0.517229204,317.2000122,7/18/2019 2:43,7/18/2019 2:48,7/18/2019 2:53,7/18/2019 2:58,7/18/2019 3:35,7/18/2019 3:28,7/18/2019 3:25,7/18/2019 3:45,18/07/2019 04:08,31.9,0.624555276,-1.287578947,0.099681976,1,2ª,3,21.72932331
17,7/18/2019,D,525831,2,1,group 67,1,3,-0.324021908,0.714873485,0.873512254,0.295737756,-0.089424257,1.11857372,1.133684065,1.577840734,-0.089424257,295.5,7/18/2019 4:52,7/18/2019 4:50,7/18/2019 4:55,7/18/2019 5:02,7/18/2019 5:45,7/18/2019 5:25,7/18/2019 5:25,7/18/2019 5:52,18/07/2019 06:38,29.38333333,-0.350533447,0.159853579,0.331224469,1,2ª,3,23.0075188
18,7/18/2019,D,26491,2,1,group 110,16,3,-0.236596025,0.050782862,1.391915341,0.983769802,0.561997384,1.351871375,0.753860057,0.205537751,0.561997384,284.7000122,7/18/2019 6:53,7/18/2019 7:01,7/18/2019 7:06,7/18/2019 7:13,7/18/2019 8:01,7/18/2019 8:09,7/18/2019 8:00,7/18/2019 8:30,18/07/2019 08:37,53.33333333,-0.350324453,-1.286610092,1.341667797,0,2ª,3,24.28571429
19,7/18/2019,A,26511,2,1,group 110,1,4,-0.094643881,0.72511704,0.383529325,-0.010813702,-0.247768588,-0.320126026,-0.402295517,1.196117024,-0.247768588,451.8999939,7/18/2019 9:24,7/18/2019 9:25,7/18/2019 9:29,7/18/2019 9:36,7/18/2019 10:21,7/18/2019 10:31,7/18/2019 10:26,7/18/2019 10:37,18/07/2019 11:05,56.33333333,-0.456538313,0.271298427,1.490506216,0,2ª,3,25.56390977
20,7/18/2019,A,525901,2,1,group 127,11,4,0.06524943,0.244037661,-1.235839388,-0.302813451,-0.283676081,-0.264149609,-0.335976316,-1.047529208,-0.283676081,326.2000122,7/18/2019 11:22,7/18/2019 11:25,7/18/2019 11:28,7/18/2019 11:34,7/18/2019 11:48,7/18/2019 11:39,7/18/2019 11:38,7/18/2019 12:20,18/07/2019 12:34,10.23333333,-1.116640078,-1.285643645,-0.541694863,0,2ª,3,26.84210526
21,7/18/2019,A,525921,2,1,group 171,14,3,-0.472594233,0.67095576,-0.005822602,-0.087561301,-0.048188722,0.541942775,-0.209010976,-0.349697656,-0.048188722,326.2000122,7/18/2019 14:36,7/18/2019 14:41,7/18/2019 14:46,7/18/2019 14:49,7/18/2019 15:30,7/18/2019 15:44,7/18/2019 15:37,7/18/2019 15:56,18/07/2019 16:25,51.45,-1.189978727,0.661734599,-0.18594684,0,2ª,3,28.12030075
22,7/18/2019,A,525941,2,1,group 171,7,3,0.590859805,-0.257225165,-0.520859107,0.202839782,0.640272402,-0.908256554,-0.709348821,-0.249341564,0.640272402,326.2000122,7/18/2019 16:48,7/18/2019 16:44,7/18/2019 16:49,7/18/2019 16:51,7/18/2019 17:14,7/18/2019 17:16,7/18/2019 17:08,7/18/2019 17:28,18/07/2019 17:52,18.48333333,1.167001664,-1.284679595,-1.340551159,0,2ª,3,29.39849624
23,7/18/2019,A,26571,2,1,group 171,6,1,0.200144762,-0.20920408,0.381817382,-0.121950905,-0.054119194,-0.399256823,-0.221013583,-0.354300597,-0.054119194,326.2000122,7/18/2019 17:19,7/18/2019 17:24,7/18/2019 17:29,7/18/2019 17:30,7/18/2019 17:49,7/18/2019 17:54,7/18/2019 17:48,7/18/2019 18:12,18/07/2019 18:31,19.21666667,-0.356187943,-1.2640502,-1.063294672,0,2ª,3,30.67669173
24,7/18/2019,D,525971,2,1,group 171,7,3,-0.472825358,1.74961561,-0.121388108,0.433777046,0.253476528,-0.809358486,-0.544674212,-0.420466783,0.253476528,326.2000122,7/18/2019 20:18,7/18/2019 20:16,7/18/2019 20:22,7/18/2019 20:24,7/18/2019 20:55,7/18/2019 20:53,7/18/2019 20:47,7/18/2019 21:01,18/07/2019 21:32,24.78333333,1.08079452,-1.264964797,-0.924522757,0,2ª,3,31.95488722
25,7/18/2019,D,525981,2,1,group 171,6,3,-0.184034065,0.623191299,-0.238943146,-0.47955015,-0.468903069,-0.917614607,-0.816517321,-0.500228667,-0.468903069,326.2000122,7/18/2019 21:13,7/18/2019 21:09,7/18/2019 21:14,7/18/2019 21:15,7/18/2019 21:47,7/18/2019 21:37,7/18/2019 21:31,7/18/2019 21:48,18/07/2019 22:15,17.5,0.517712402,-1.265881514,-0.905731794,0,2ª,3,33.23308271
26,7/18/2019,D,26611,2,1,group 171,15,3,0.799123162,-0.268912442,-0.382887084,-0.901549338,-0.692729962,-0.888372891,-0.505465133,-0.529382812,-0.692729962,326.2000122,7/18/2019 21:44,7/18/2019 21:50,7/18/2019 21:55,7/18/2019 21:57,7/18/2019 22:46,7/18/2019 22:19,7/18/2019 22:12,7/18/2019 22:34,18/07/2019 22:57,17,-0.362286779,-1.266800364,-0.904055015,0,2ª,3,34.5112782
27,7/18/2019,D,526001,2,1,group 144,7,4,-0.591646386,0.700537923,0.144718967,0.14415275,0.287888105,-0.043372727,0.171442761,-0.680586142,0.287888105,326.2000122,7/18/2019 23:40,7/18/2019 23:38,7/18/2019 23:44,7/18/2019 23:45,7/19/2019 0:16,7/19/2019 0:08,7/18/2019 23:59,7/19/2019 0:21,19/07/2019 00:46,15.11666667,-0.773062927,-1.267721358,-0.77778424,0,2ª,3,35.78947368
28,7/19/2019,D,526021,2,1,group 144,1,3,-0.87589586,0.946700964,-0.068405819,0.083464917,0.014696029,-0.527183694,-0.095389956,-0.184034065,0.014696029,326.2000122,7/19/2019 1:38,7/19/2019 1:35,7/19/2019 1:41,7/19/2019 1:42,7/19/2019 2:36,7/19/2019 2:07,7/19/2019 1:57,7/19/2019 2:15,19/07/2019 02:53,16.76666667,0.454263896,-1.268644508,-0.023756718,0,2ª,3,37.06766917
29,7/19/2019,D,526031,2,1,group 144,17,3,0.518679525,0.174299508,0.144530218,-0.038928983,-0.170110572,-0.677947205,-0.33783986,-0.502129648,-0.170110572,326.2000122,7/19/2019 2:42,7/19/2019 2:40,7/19/2019 2:45,7/19/2019 2:47,7/19/2019 3:38,7/19/2019 3:11,7/19/2019 3:01,7/19/2019 3:23,19/07/2019 03:50,15.95,-0.61263074,-1.269569825,-1.136365422,0,2ª,3,38.34586466
30,7/19/2019,D,526061,2,1,group 144,13,4,-1.859325697,1.000588744,-0.154737802,-0.252688251,0.652907667,-0.689451907,-0.579664622,0.016360013,0.652907667,37.80999756,7/19/2019 5:43,7/19/2019 5:38,7/19/2019 5:43,7/19/2019 5:45,7/19/2019 6:24,7/19/2019 6:10,7/19/2019 6:03,7/19/2019 6:26,19/07/2019 06:59,19.88333333,1.079607164,-1.270497321,-0.310937306,0,2ª,3,39.62406015
31,7/19/2019,C,26681,2,1,group 144,11,3,-0.091474227,1.273293004,-0.122138522,-0.269707429,0.212876043,-0.724491889,-0.591121917,-0.768709501,0.212876043,326.2000122,7/19/2019 8:43,7/19/2019 8:41,7/19/2019 8:46,7/19/2019 8:48,7/19/2019 9:13,7/19/2019 9:10,7/19/2019 9:01,7/19/2019 9:16,19/07/2019 09:21,14.81666667,-0.534288182,-1.271427008,-0.876692611,0,2ª,3,40.90225564
32,7/19/2019,C,526101,2,1,group 5,7,4,-0.078813325,-0.168588809,-0.794241392,-0.285078963,-0.221207687,0.263555101,-0.158336933,-1.197665768,-0.221207687,326.2000122,7/19/2019 10:13,7/19/2019 10:18,7/19/2019 10:22,,7/19/2019 10:50,7/19/2019 10:58,7/19/2019 10:55,7/19/2019 11:09,19/07/2019 11:35,32.83333333,-0.360391172,0.252491231,0.136988533,0,2ª,3,42.18045113
33,7/19/2019,C,26721,2,1,group 171,7,4,0.467292199,-0.447694457,-0.5298722,-0.641945252,0.136988533,-0.912065549,-1.125080365,-0.538725101,0.136988533,326.2000122,7/19/2019 13:53,7/19/2019 13:51,7/19/2019 13:55,7/19/2019 13:57,7/19/2019 14:29,7/19/2019 14:37,7/19/2019 14:22,7/19/2019 14:57,19/07/2019 15:20,27.18333333,0.923654411,-1.272358899,-0.94129348,0,2ª,3,43.45864662
34,7/19/2019,C,26731,2,1,group 171,17,4,0.555179103,0.351369728,-0.442736425,-0.956761051,-0.467292199,-0.945343906,-0.914193141,-0.325665219,-0.467292199,326.2000122,7/19/2019 15:24,7/19/2019 15:24,7/19/2019 15:30,7/19/2019 15:32,7/19/2019 16:12,7/19/2019 15:58,7/19/2019 15:47,7/19/2019 16:27,19/07/2019 16:37,17.1,-0.812569656,-1.263137714,-1.301403916,0,2ª,3,44.73684211
35,7/19/2019,C,526151,2,1,group 5,13,4,-0.745107809,1.039838019,-0.198029287,0.728879909,0.282274314,0.840383151,0.336804269,-1.021654498,0.282274314,326.2000122,7/19/2019 16:52,7/19/2019 16:55,7/19/2019 17:00,,7/19/2019 17:51,7/19/2019 17:37,7/19/2019 17:30,7/19/2019 17:50,19/07/2019 18:37,29.95,0.488897608,0.20399569,-0.159474348,0,2ª,3,46.01503759
36,7/19/2019,C,26751,2,1,group 171,15,4,0.319307081,0.299777338,0.230934503,-0.324843344,0.172204285,0.009704531,-0.149819145,-0.409269219,0.172204285,326.2000122,7/19/2019 18:05,7/19/2019 18:03,7/19/2019 18:07,7/19/2019 18:09,7/19/2019 18:50,7/19/2019 18:45,7/19/2019 18:38,7/19/2019 18:59,19/07/2019 19:40,31,-0.359970278,0.438023981,-0.27010505,0,2ª,3,47.29323308
37,7/19/2019,C,26771,2,1,group 171,11,4,0.688857487,-0.21674748,-0.760418413,-1.348438916,-0.808291798,-0.943089849,-0.78049777,-0.09221986,-0.808291798,326.2000122,7/19/2019 19:57,7/19/2019 19:54,7/19/2019 20:00,7/19/2019 20:02,7/19/2019 20:32,7/19/2019 20:29,7/19/2019 20:22,7/19/2019 20:48,19/07/2019 20:59,22.43333333,-0.359759879,0.23464208,-0.746397226,0,2ª,3,48.57142857
38,7/19/2019,A,526191,2,1,group 171,7,4,0.106968236,0.16212993,-0.970325422,-0.268117794,0.304029458,-0.946248224,-0.912065549,-0.338254299,0.304029458,326.2000122,7/19/2019 21:33,7/19/2019 21:37,7/19/2019 21:43,7/19/2019 21:44,7/19/2019 22:03,7/19/2019 22:13,7/19/2019 22:04,7/19/2019 22:20,19/07/2019 22:27,21.41666667,1.148638531,-1.273293004,-1.208671333,0,2ª,3,49.84962406
39,7/19/2019,A,26801,2,1,group 167,11,4,-0.152845138,1.499139807,-0.423116794,0.0119229,0.679998893,-0.260189725,-0.281473802,-0.22198427,0.679998893,29.79000092,7/19/2019 22:52,7/19/2019 22:50,7/19/2019 22:54,7/19/2019 22:56,7/19/2019 23:34,7/19/2019 23:41,7/19/2019 23:40,7/19/2019 23:57,20/07/2019 00:15,46.18333333,1.055909688,0.950336938,-0.327721836,0,2ª,3,51.12781955
40,7/20/2019,A,26811,2,1,group 167,13,4,-0.456993763,-0.03467184,-0.92844768,-0.082906539,-0.015435567,-0.859414468,-0.91547368,-0.232299708,-0.015435567,326.2000122,7/20/2019 0:21,7/20/2019 0:18,7/20/2019 0:23,7/20/2019 0:26,7/20/2019 0:55,7/20/2019 0:46,7/20/2019 0:45,7/20/2019 1:28,20/07/2019 01:37,22.05,0.909523287,-1.275167909,-1.451884882,0,2ª,3,52.40601504
41,7/20/2019,A,526231,2,1,group 167,14,3,-0.504987948,0.746397226,-0.248948205,-0.420025689,-0.966077688,-0.594010536,-0.741895058,-0.068777247,-0.966077688,326.2000122,7/20/2019 1:36,7/20/2019 1:32,7/20/2019 1:38,7/20/2019 1:40,7/20/2019 2:21,7/20/2019 2:13,7/20/2019 2:12,7/20/2019 2:30,20/07/2019 02:53,34.38333333,-0.535272341,0.547663262,-0.351369728,0,2ª,3,53.68421053
42,7/20/2019,A,526251,2,1,group 5,13,4,-0.597701363,0.285479993,-0.644741348,-0.430880248,-0.091847031,0.40599538,0.266132654,0.241488837,-0.091847031,440.5,7/20/2019 3:15,7/20/2019 3:20,7/20/2019 3:25,7/20/2019 3:28,7/20/2019 3:41,7/20/2019 3:45,7/20/2019 3:43,7/20/2019 4:14,20/07/2019 04:51,18.45,-0.689749299,-1.276108734,0.484213302,0,2ª,3,54.96240602
43,7/20/2019,A,526261,2,1,group 183,7,3,0.757131094,-0.222566882,1.185433171,0.792853536,0.438695993,1.56474338,1.467447838,0.245411417,0.438695993,598.0999756,7/20/2019 5:10,7/20/2019 5:10,7/20/2019 5:15,7/20/2019 5:21,7/20/2019 5:50,7/20/2019 5:50,7/20/2019 5:48,7/20/2019 6:00,20/07/2019 06:15,33.28333333,-0.35807783,0.162509484,0.492189423,1,2ª,3,56.2406015
44,7/20/2019,A,26871,2,1,group 183,1,3,0.059867968,0.1232644,0.58824313,0.988167608,0.011553165,0.640272402,0.474907761,0.301598339,0.011553165,364.3999939,7/20/2019 6:51,7/20/2019 6:48,7/20/2019 6:53,7/20/2019 7:00,7/20/2019 7:35,7/20/2019 7:28,7/20/2019 7:26,7/20/2019 7:39,20/07/2019 08:09,33.08333333,-0.357657634,0.269111157,0.183460495,1,2ª,3,57.51879699
45,7/20/2019,C,526291,2,1,group 183,10,4,-1.128369729,-0.091660626,0.249735001,-0.582255114,-0.568102241,0.420687392,-0.460415709,1.778679832,-0.568102241,605.5,7/20/2019 8:47,7/20/2019 8:49,7/20/2019 8:56,7/20/2019 9:04,7/20/2019 9:36,7/20/2019 9:46,7/20/2019 9:41,7/20/2019 9:52,20/07/2019 10:10,45.7,-0.357447584,0.501178705,0.467522175,1,2ª,3,58.79699248
46,7/20/2019,C,526311,2,1,group 183,1,4,-0.325254227,0.473519036,0.848681221,-0.071377781,-0.203610327,0.696323086,0.591384111,1.006153173,-0.203610327,610.7000122,7/20/2019 10:36,7/20/2019 10:37,7/20/2019 10:44,7/20/2019 10:50,7/20/2019 11:40,7/20/2019 11:27,7/20/2019 11:26,7/20/2019 11:43,20/07/2019 12:13,41.85,-0.357237565,0.234251507,0.516263531,1,2ª,3,60.07518797
47,7/20/2019,C,526341,2,1,group 183,1,2,-0.501891827,0.547663262,0.73901662,-0.007116553,-0.3658745,0.638881094,0.435116487,0.467522175,-0.3658745,616,7/20/2019 16:52,7/20/2019 16:50,7/20/2019 16:56,7/20/2019 17:00,7/20/2019 17:30,7/20/2019 17:40,7/20/2019 17:39,7/20/2019 17:49,20/07/2019 18:02,42.95,-0.357027578,0.18059445,0.547663262,1,2ª,3,61.35338346
48,7/20/2019,C,26951,2,1,group 183,11,2,0.686484662,-0.272691679,0.739655214,-0.246982559,-0.493839335,0.421791048,0.337218418,1.277997189,-0.493839335,676.7999878,7/20/2019 18:47,7/20/2019 18:48,7/20/2019 18:53,7/20/2019 18:58,7/20/2019 19:27,7/20/2019 19:35,7/20/2019 19:34,7/20/2019 19:44,20/07/2019 19:50,41,-0.356817622,0.429323426,0.580699884,1,2ª,3,62.63157895
49,7/20/2019,A,26971,2,1,group 183,20,1,-0.422895733,-1.163409022,1.270497321,-0.026161168,-0.055231569,0.877091405,0.928885552,0.469133391,-0.055231569,942,7/20/2019 20:28,7/20/2019 20:28,7/20/2019 20:32,7/20/2019 20:43,7/20/2019 21:17,7/20/2019 21:11,7/20/2019 21:10,7/20/2019 21:27,20/07/2019 21:47,38.31666667,-0.686780842,0.918473338,0.877490477,1,2ª,3,63.90977444
50,7/20/2019,A,26981,2,1,group 183,10,3,-0.203417668,-0.809714458,0.135670363,0.332462631,0.701746741,0.598229953,0.311548239,0.359549512,0.701746741,307.1000061,7/20/2019 22:03,7/20/2019 21:55,7/20/2019 22:02,7/20/2019 22:08,7/20/2019 22:41,7/20/2019 22:33,7/20/2019 22:32,7/20/2019 22:42,20/07/2019 22:51,29.93333333,0.587981905,-1.277051823,0.16364843,1,2ª,3,65.18796992
51,7/20/2019,A,526401,2,1,group 127,1,4,-0.77880047,1.451884882,-0.48538238,-0.233470574,0.051153508,0.597701363,0.168588809,-0.785616861,0.051153508,98.48999786,7/20/2019 23:31,7/20/2019 23:30,7/20/2019 23:40,7/20/2019 23:54,7/21/2019 0:18,7/21/2019 0:29,7/21/2019 0:28,7/21/2019 0:40,21/07/2019 00:47,48.05,-1.418543689,1.067319718,0.215585372,0,2ª,3,66.46616541
52,7/21/2019,A,27011,2,1,group 127,13,4,-0.419805204,-0.112955165,-1.432649808,-0.535518543,-0.427768683,-0.473287759,-0.312974656,-1.011780615,-0.427768683,326.2000122,7/21/2019 1:21,7/21/2019 1:19,7/21/2019 1:24,7/21/2019 1:29,7/21/2019 1:53,7/21/2019 1:36,7/21/2019 1:35,7/21/2019 2:05,21/07/2019 02:33,11.61666667,-1.399696988,-1.277997189,-0.635828886,0,2ª,3,67.7443609
53,7/21/2019,A,27041,2,1,group 67,10,4,-0.781518312,0.409925039,0.307682897,0.631961306,0.935940492,0.597437193,0.422011903,0.612092859,0.935940492,402.7000122,7/21/2019 4:11,7/21/2019 4:16,7/21/2019 4:20,7/21/2019 4:26,7/21/2019 4:56,7/21/2019 4:56,7/21/2019 4:54,7/21/2019 5:07,21/07/2019 05:32,33.48333333,1.09836451,-1.278944845,0.173346945,1,2ª,3,69.02255639
54,7/21/2019,A,27061,2,1,group 67,11,1,0.108277207,0.547912791,1.84228343,0.531096783,0.519889794,1.75358993,1.783087236,0.629759727,0.519889794,791.5999756,7/21/2019 5:59,7/21/2019 5:58,7/21/2019 6:03,7/21/2019 6:11,7/21/2019 6:49,7/21/2019 6:42,7/21/2019 6:41,7/21/2019 6:53,21/07/2019 07:29,37.76666667,-0.394496559,0.40381765,0.883107098,1,2ª,3,70.30075188
55,7/21/2019,B,526491,2,1,group 67,1,3,0.55341982,-0.320945401,0.671245759,0.739974737,0.692132845,0.89905493,0.469363764,0.666907547,0.692132845,403.6000061,7/21/2019 8:28,7/21/2019 8:25,7/21/2019 8:31,7/21/2019 8:43,7/21/2019 9:13,7/21/2019 9:21,7/21/2019 9:17,7/21/2019 9:28,21/07/2019 09:43,46.05,-0.480713976,-1.279894804,0.155495178,1,2ª,3,71.57894737
56,7/21/2019,B,27101,2,1,group 127,14,4,2.014838203,-1.600952328,-1.34503794,-1.730530895,-0.664029299,-0.40381765,-0.744785842,-0.156252731,-0.664029299,27.51000023,7/21/2019 10:57,7/21/2019 10:56,7/21/2019 11:04,7/21/2019 11:17,7/21/2019 11:37,7/21/2019 12:10,7/21/2019 12:06,7/21/2019 12:17,21/07/2019 12:21,61.93333333,-0.661448251,1.487114121,0.560477711,0,2ª,3,72.85714286
57,7/21/2019,B,526511,2,1,group 60,13,3,-0.157199926,-0.318079466,0.766377373,-0.290701798,-0.317466018,0.51313172,-0.149063078,-0.698728525,-0.317466018,326.2000122,7/21/2019 13:04,7/21/2019 13:00,7/21/2019 13:02,7/21/2019 13:05,7/21/2019 14:15,7/21/2019 14:13,7/21/2019 13:57,7/21/2019 14:19,21/07/2019 14:30,54.51666667,-0.39363298,0.655743897,0.146984768,0,2ª,3,74.13533835
58,7/21/2019,B,526521,2,1,group 60,1,2,-0.47421317,0.959538571,0.504034267,-0.915901194,-0.79077746,-0.253279429,-0.102483089,-0.297958323,-0.79077746,326.2000122,7/21/2019 14:33,7/21/2019 14:28,7/21/2019 14:35,7/21/2019 14:37,7/21/2019 15:23,7/21/2019 15:34,7/21/2019 15:24,7/21/2019 15:39,21/07/2019 15:45,49.33333333,0.888372891,0.917614607,0.214810956,0,2ª,3,75.41353383
59,7/21/2019,B,526541,2,1,group 60,20,3,-0.888779996,-0.474907761,1.043119137,-0.296141278,-0.434000178,0.140568838,0.467062273,-0.286282328,-0.434000178,326.2000122,7/21/2019 16:34,7/21/2019 16:31,7/21/2019 16:34,7/21/2019 16:41,7/21/2019 17:29,7/21/2019 17:20,7/21/2019 17:12,7/21/2019 17:29,21/07/2019 18:00,38.18333333,-1.342787791,0.748659696,-0.130778391,0,2ª,3,76.69172932
60,7/21/2019,B,526551,2,1,group 60,13,3,-0.746074639,0.443411235,0.115951643,-0.457677294,0.048003451,-0.336597237,-0.376481895,-0.152466737,0.048003451,326.2000122,7/21/2019 18:09,7/21/2019 18:04,7/21/2019 18:08,7/21/2019 18:10,7/21/2019 18:52,7/21/2019 18:54,7/21/2019 18:42,7/21/2019 19:00,21/07/2019 19:07,34.05,-0.855174327,0.253279429,-0.62592158,0,2ª,3,77.96992481
61,7/21/2019,B,526561,2,1,group 60,7,4,-0.23718256,0.927136198,0.003604443,0.096509268,-0.096136138,-0.274484559,0.073979282,-0.771720295,-0.096136138,326.2000122,7/21/2019 19:17,7/21/2019 19:17,7/21/2019 19:22,7/21/2019 19:24,7/21/2019 19:59,7/21/2019 19:51,7/21/2019 19:39,7/21/2019 20:03,21/07/2019 20:16,16.75,-0.690642209,-1.280847078,-1.196890678,0,2ª,3,79.2481203
62,7/21/2019,C,526581,2,1,group 66,13,4,-0.594536805,0.458133219,0.993595154,0.881898849,0.385243519,1.221618631,0.973176815,0.673569834,0.385243519,476.5,7/21/2019 21:39,7/21/2019 21:38,7/21/2019 21:44,7/21/2019 21:53,7/21/2019 22:25,7/21/2019 22:32,7/21/2019 22:31,7/21/2019 22:44,21/07/2019 23:09,46.55,-0.39190758,0.113516849,0.40686755,1,2ª,3,80.52631579
63,7/21/2019,C,526601,2,1,group 66,7,3,0.552666889,1.101463251,0.761077851,1.250578315,0.434446572,0.278874623,0.3322562,1.198442299,0.434446572,283.7999878,7/21/2019 23:50,7/21/2019 23:50,7/21/2019 23:54,7/22/2019 0:04,7/22/2019 0:36,7/22/2019 0:46,7/22/2019 0:45,7/22/2019 0:55,22/07/2019 00:59,50.88333333,-0.46476572,0.204188395,0.138118772,1,2ª,3,81.80451128
64,7/22/2019,C,526631,2,1,group 66,20,3,-1.335017514,0.311140924,0.590335823,-0.29130533,-0.630584603,0.29876653,-0.40774034,1.472258441,-0.630584603,457.6000061,7/22/2019 2:47,7/22/2019 2:49,7/22/2019 2:54,7/22/2019 3:14,7/22/2019 3:35,7/22/2019 3:57,7/22/2019 3:56,7/22/2019 4:06,22/07/2019 04:11,62.03333333,-0.391476595,0.733296178,0.399690469,1,2ª,3,83.08270677
65,7/22/2019,C,526651,2,1,group 2,10,4,-0.99309932,0.538972218,0.524989664,0.249341564,0.363341019,1.224092381,1.536115609,-0.431993543,0.363341019,326.2000122,7/22/2019 5:47,7/22/2019 5:49,7/22/2019 5:53,7/22/2019 6:41,7/22/2019 6:51,7/22/2019 7:07,7/22/2019 6:56,7/22/2019 7:21,22/07/2019 07:27,62.73333333,-0.391261157,0.897811911,0.514816825,0,2ª,3,84.36090226
66,7/22/2019,B,27251,2,1,group 2,13,1,0.46476572,-0.189776491,2.362557365,1.189217717,0.008410528,2.089368404,0.006562,-0.136046935,0.008410528,326.2000122,,7/22/2019 8:49,,,,7/22/2019 8:53,,,,27.88333333,-0.391045756,-1.281801681,-0.024126615,0,2ª,3,85.63909774
67,7/22/2019,B,526661,2,2,group 2,11,2,0.464536334,0.36968356,1.161980337,-0.620741967,-0.971749143,0.75353384,0.344901278,-0.267720598,-0.971749143,326.2000122,7/22/2019 8:34,7/22/2019 8:54,7/22/2019 8:54,7/22/2019 9:20,7/22/2019 9:55,7/22/2019 9:56,7/22/2019 9:48,7/22/2019 10:02,22/07/2019 10:11,54.48333333,-0.516746247,1.233293413,0.728565548,0,2ª,3,86.91729323
68,7/22/2019,B,27261,2,1,group 2,10,4,-0.518679525,0.279274251,0.132094835,1.117928243,1.112797651,0.156821015,0.585894991,-0.558203042,1.112797651,326.2000122,7/22/2019 10:58,7/22/2019 10:43,7/22/2019 10:48,7/22/2019 10:49,7/22/2019 11:36,7/22/2019 11:18,7/22/2019 11:11,7/22/2019 11:35,22/07/2019 12:12,22.66666667,0.869955344,-1.282758626,-0.724804394,0,2ª,3,88.19548872
69,7/22/2019,B,27271,2,1,group 155,20,4,-0.615325483,0.145662869,0.515298821,-1.233293413,-1.603359977,0.289093413,0.336597237,0.028195937,-1.603359977,180.6000061,7/22/2019 11:53,7/22/2019 11:59,7/22/2019 12:04,7/22/2019 12:10,7/22/2019 12:39,7/22/2019 13:08,7/22/2019 13:04,7/22/2019 13:14,22/07/2019 13:22,60.71666667,0.5218294,1.159846164,1.057603692,1,2ª,3,89.47368421
70,7/22/2019,B,27291,2,1,group 155,13,4,-0.510969427,0.631410338,0.42999038,0.35534881,-0.280873655,0.519647618,0.259003355,0.758115569,-0.280873655,431.2999878,7/22/2019 13:49,7/22/2019 14:06,7/22/2019 14:08,7/22/2019 14:17,7/22/2019 14:52,7/22/2019 14:46,7/22/2019 14:43,7/22/2019 15:02,22/07/2019 15:31,35.15,-0.828883189,0.18116742,0.24658966,1,2ª,3,90.7518797
71,7/22/2019,B,27311,2,1,group 155,20,4,-0.456538313,-0.111270541,0.18116742,0.069705901,0.209783486,0.287285765,0.339913221,1.175749131,0.209783486,327,7/22/2019 15:45,7/22/2019 15:43,7/22/2019 15:48,7/22/2019 15:53,7/22/2019 16:35,7/22/2019 16:29,7/22/2019 16:28,7/22/2019 16:51,22/07/2019 17:23,39.96666667,-0.910369401,-1.283717926,0.120262744,1,2ª,3,92.03007519
72,7/22/2019,C,27321,2,1,group 1,2,1,-0.080859593,-1.215903986,0.337632684,0.040595197,-0.087375039,0.606733387,0.418703387,0.184416511,-0.087375039,213.6000061,7/22/2019 21:38,7/22/2019 21:44,7/22/2019 21:50,,7/22/2019 22:15,7/22/2019 22:35,7/22/2019 22:34,7/22/2019 22:44,22/07/2019 22:50,44.8,-0.815438164,0.962330975,-0.12251378,0,2ª,3,93.30827068
73,7/23/2019,C,27341,2,1,group 155,2,4,-0.339083527,-0.855942974,0.180976417,-1.02481432,-0.962330975,0.295939505,-0.027455995,0.601673976,-0.962330975,778.9000244,7/23/2019 1:00,7/23/2019 1:02,7/23/2019 1:04,7/23/2019 1:09,7/23/2019 1:42,7/23/2019 1:57,7/23/2019 1:54,7/23/2019 2:04,23/07/2019 02:14,50.75,-0.389323846,0.639993942,0.723243284,1,2ª,3,94.58646617
